delta_x/l,delta_z/l,force
10.700000000000001,11.699999999999973,1.0074502449450495
10.8,11.699999999999973,1.0074098215921936
10.9,11.699999999999973,1.0073744369365887
11.0,11.699999999999973,1.007344015493902
11.100000000000001,11.699999999999973,1.0073181674124836
11.200000000000001,11.699999999999973,1.0072945686007364
11.3,11.699999999999973,1.0072726106217795
11.4,11.699999999999973,1.0072521075927399
11.5,11.699999999999973,1.007232873630744
11.600000000000001,11.699999999999973,1.0072147228529185
11.700000000000001,11.699999999999973,1.00719746937639
11.8,11.699999999999973,1.0071809273182857
11.9,11.699999999999973,1.0071649107957312
12.0,11.699999999999973,1.0071492339258545
12.100000000000001,11.699999999999973,1.0071337108257814
12.200000000000001,11.699999999999973,1.0071181556126387
12.3,11.699999999999973,1.007102382403553
12.4,11.699999999999973,1.007086205315651
12.5,11.699999999999973,1.0070694384660595
12.600000000000001,11.699999999999973,1.007051895971905
12.700000000000001,11.699999999999973,1.0070333919503143
12.8,11.699999999999973,1.0070137405184139
12.9,11.699999999999973,1.006992907502238
13.0,11.699999999999973,1.0069745892210444
13.100000000000001,11.699999999999973,1.0069603641835465
13.200000000000001,11.699999999999973,1.0069501338584887
13.3,11.699999999999973,1.0069437997146167
13.4,11.699999999999973,1.0069412632206753
13.5,11.699999999999973,1.0069424258454098
13.600000000000001,11.699999999999973,1.0069471890575656
13.700000000000001,11.699999999999973,1.0069554543258872
13.8,11.699999999999973,1.0069671231191204
13.9,11.699999999999973,1.0069820969060106
14.0,11.699999999999973,1.0070002771553022
14.100000000000001,11.699999999999973,1.0070215653357404
14.200000000000001,11.699999999999973,1.0070458629160708
14.3,11.699999999999973,1.0070730713650389
14.4,11.699999999999973,1.007103092151389
14.5,11.699999999999973,1.0071358267438666
14.600000000000001,11.699999999999973,1.0071711766112166
14.700000000000001,11.699999999999973,1.0072090432221845
14.8,11.699999999999973,1.0072493280455157
14.9,11.699999999999973,1.0072919325499556
15.0,11.699999999999973,1.0073367582042487
15.100000000000001,11.699999999999973,1.00738370647714
15.200000000000001,11.699999999999973,1.0074326788373746
15.3,11.699999999999973,1.0074835767536983
15.4,11.699999999999973,1.0075363016948564
15.5,11.699999999999973,1.0075907551295935
15.600000000000001,11.699999999999973,1.0076468385266553
15.700000000000001,11.699999999999973,1.0077044374038828
15.8,11.699999999999973,1.0077632279008655
15.9,11.699999999999973,1.007823078938787
16.0,11.699999999999973,1.0078839443751821
16.1,11.699999999999973,1.0079457780675847
16.2,11.699999999999973,1.008008533873529
16.3,11.699999999999973,1.0080721656505491
16.400000000000002,11.699999999999973,1.0081366272561796
16.5,11.699999999999973,1.0082018725479547
16.6,11.699999999999973,1.0082678553834084
16.7,11.699999999999973,1.0083345296200756
16.8,11.699999999999973,1.0084018491154896
16.900000000000002,11.699999999999973,1.0084697677271854
17.0,11.699999999999973,1.0085382393126967
17.1,11.699999999999973,1.0086072177295586
17.2,11.699999999999973,1.0086766568353045
17.3,11.699999999999973,1.0087465104874698
17.400000000000002,11.699999999999973,1.0088167325435875
17.5,11.699999999999973,1.008887276861192
17.6,11.699999999999973,1.0089580972978192
17.7,11.699999999999973,1.0090291477110012
17.8,11.699999999999973,1.0091003819582731
17.900000000000002,11.699999999999973,1.0091717538971698
18.0,11.699999999999973,1.0092432173852246
18.1,11.699999999999973,1.0093147262799722
18.2,11.699999999999973,1.0093862344389473
18.3,11.699999999999973,1.0094576957196832
18.400000000000002,11.699999999999973,1.0095290639797145
0.0,11.799999999999972,0.7754968809933477
0.1,11.799999999999972,0.7793361279827217
0.2,11.799999999999972,0.7830378494610902
0.30000000000000004,11.799999999999972,0.7870938314869138
0.4,11.799999999999972,0.7915252120072566
0.5,11.799999999999972,0.7960337450919046
0.6000000000000001,11.799999999999972,0.800528398657889
0.7000000000000001,11.799999999999972,0.8050341329810292
0.8,11.799999999999972,0.8095712974774244
0.9,11.799999999999972,0.814063672237797
1.0,11.799999999999972,0.8186536847589296
1.1,11.799999999999972,0.8232595476360887
1.2000000000000002,11.799999999999972,0.8274360686563454
1.3,11.799999999999972,0.8318844705477549
1.4000000000000001,11.799999999999972,0.8365944559446432
1.5,11.799999999999972,0.8406527918522284
1.6,11.799999999999972,0.8444153143988331
1.7000000000000002,11.799999999999972,0.8480914731050646
1.8,11.799999999999972,0.851861682580395
1.9000000000000001,11.799999999999972,0.855873810778173
2.0,11.799999999999972,0.860148583578794
2.1,11.799999999999972,0.8649216589673991
2.2,11.799999999999972,0.8704639486464626
2.3000000000000003,11.799999999999972,0.8769673068693437
2.4000000000000004,11.799999999999972,0.8839441678078241
2.5,11.799999999999972,0.8917773651800764
2.6,11.799999999999972,0.9005900560855001
2.7,11.799999999999972,0.9090686186361183
2.8000000000000003,11.799999999999972,0.9179502614075821
2.9000000000000004,11.799999999999972,0.927091287524723
3.0,11.799999999999972,0.9358422067328146
3.1,11.799999999999972,0.9435004920354275
3.2,11.799999999999972,0.949884902835179
3.3000000000000003,11.799999999999972,0.9552213739685387
3.4000000000000004,11.799999999999972,0.9597400876508466
3.5,11.799999999999972,0.9638008964555247
3.6,11.799999999999972,0.9670997967067202
3.7,11.799999999999972,0.9699571212755798
3.8000000000000003,11.799999999999972,0.9728019882992758
3.9000000000000004,11.799999999999972,0.9754905892964718
4.0,11.799999999999972,0.9779535964078461
4.1000000000000005,11.799999999999972,0.9802503044512872
4.2,11.799999999999972,0.9824140856960313
4.3,11.799999999999972,0.9844493413100966
4.4,11.799999999999972,0.9863577749248672
4.5,11.799999999999972,0.988157010087229
4.6000000000000005,11.799999999999972,0.9898654205931714
4.7,11.799999999999972,0.991491240860249
4.800000000000001,11.799999999999972,0.9930019465866551
4.9,11.799999999999972,0.9943977016549462
5.0,11.799999999999972,0.99580402311997
5.1000000000000005,11.799999999999972,0.9971725616075309
5.2,11.799999999999972,0.9984235598049229
5.300000000000001,11.799999999999972,0.9996210384441147
5.4,11.799999999999972,1.0007542876849325
5.5,11.799999999999972,1.0018010683542653
5.6000000000000005,11.799999999999972,1.0027449186262438
5.7,11.799999999999972,1.003613899530515
5.800000000000001,11.799999999999972,1.004413908395438
5.9,11.799999999999972,1.005147303362328
6.0,11.799999999999972,1.005816442572502
6.1000000000000005,11.799999999999972,1.006423684167275
6.2,11.799999999999972,1.0069713862879637
6.300000000000001,11.799999999999972,1.0074619070758843
6.4,11.799999999999972,1.0078976046723525
6.5,11.799999999999972,1.0082808372186838
6.6000000000000005,11.799999999999972,1.008613962856195
6.7,11.799999999999972,1.0088993397262016
6.800000000000001,11.799999999999972,1.0091393214390758
6.9,11.799999999999972,1.0093369166111987
7.0,11.799999999999972,1.0094970747432352
7.1000000000000005,11.799999999999972,1.0096250633937005
7.2,11.799999999999972,1.0097261501211117
7.300000000000001,11.799999999999972,1.0098056024839837
7.4,11.799999999999972,1.009868688040833
7.5,11.799999999999972,1.0099206743501759
7.6000000000000005,11.799999999999972,1.0099668289705281
7.7,11.799999999999972,1.010012419460406
7.800000000000001,11.799999999999972,1.0100627133783253
7.9,11.799999999999972,1.0101229782828027
8.0,11.799999999999972,1.0101984817323535
8.1,11.799999999999972,1.0102635624861158
8.200000000000001,11.799999999999972,1.0102740005526711
8.3,11.799999999999972,1.0102334587608568
8.4,11.799999999999972,1.0101462066667897
8.5,11.799999999999972,1.0100165138265904
8.6,11.799999999999972,1.0098486497963766
8.700000000000001,11.799999999999972,1.0096581767466093
8.8,11.799999999999972,1.009472850072382
8.9,11.799999999999972,1.0092958135066885
9.0,11.799999999999972,1.0091293444173133
9.1,11.799999999999972,1.008975720172041
9.200000000000001,11.799999999999972,1.0088372181386562
9.3,11.799999999999972,1.008713161505198
9.4,11.799999999999972,1.008595914985308
9.5,11.799999999999972,1.0084848566788458
9.600000000000001,11.799999999999972,1.0083799111014788
9.700000000000001,11.799999999999972,1.0082810027688738
9.8,11.799999999999972,1.0081880561966978
9.9,11.799999999999972,1.0081009959006175
10.0,11.799999999999972,1.0080197463962999
10.100000000000001,11.799999999999972,1.0079442321994123
10.200000000000001,11.799999999999972,1.0078743778256212
10.3,11.799999999999972,1.0078101077905937
10.4,11.799999999999972,1.007751346609996
10.5,11.799999999999972,1.0076980187994968
10.600000000000001,11.799999999999972,1.0076500488747615
10.700000000000001,11.799999999999972,1.0076073613514571
10.8,11.799999999999972,1.0075694915940399
10.9,11.799999999999972,1.0075335899463203
11.0,11.799999999999972,1.007498946182228
11.100000000000001,11.799999999999972,1.0074653744188897
11.200000000000001,11.799999999999972,1.0074326887734322
11.3,11.799999999999972,1.007400703362982
11.4,11.799999999999972,1.007369232304666
11.5,11.799999999999972,1.0073380897156103
11.600000000000001,11.799999999999972,1.0073070897129424
11.700000000000001,11.799999999999972,1.0072760464137887
11.8,11.799999999999972,1.007244773935275
11.9,11.799999999999972,1.0072130863945294
12.0,11.799999999999972,1.0071807979086773
12.100000000000001,11.799999999999972,1.0071477225948462
12.200000000000001,11.799999999999972,1.0071136745701623
12.3,11.799999999999972,1.0070786183133114
12.4,11.799999999999972,1.0070462158610307
12.5,11.799999999999972,1.007018030751499
12.600000000000001,11.799999999999972,1.0069939644534618
12.700000000000001,11.799999999999972,1.0069739184356639
12.8,11.799999999999972,1.0069577941668504
12.9,11.799999999999972,1.0069454931157666
13.0,11.799999999999972,1.006936916751158
13.100000000000001,11.799999999999972,1.0069319665417693
13.200000000000001,11.799999999999972,1.0069305439563458
13.3,11.799999999999972,1.0069325504636326
13.4,11.799999999999972,1.0069378875323751
13.5,11.799999999999972,1.0069464566313184
13.600000000000001,11.799999999999972,1.0069581592292076
13.700000000000001,11.799999999999972,1.0069728967947875
13.8,11.799999999999972,1.0069905707968039
13.9,11.799999999999972,1.0070110827040013
14.0,11.799999999999972,1.007034333985126
14.100000000000001,11.799999999999972,1.0070602261089217
14.200000000000001,11.799999999999972,1.007088660544135
14.3,11.799999999999972,1.0071195387595095
14.4,11.799999999999972,1.0071527622237912
14.5,11.799999999999972,1.0071882324057257
14.600000000000001,11.799999999999972,1.007225850774058
14.700000000000001,11.799999999999972,1.0072655187975328
14.8,11.799999999999972,1.0073071379448955
14.9,11.799999999999972,1.0073506096848905
15.0,11.799999999999972,1.0073958354862638
15.100000000000001,11.799999999999972,1.0074427168177609
15.200000000000001,11.799999999999972,1.0074911551481267
15.3,11.799999999999972,1.0075410519461063
15.4,11.799999999999972,1.0075923097916155
15.5,11.799999999999972,1.007644862167484
15.600000000000001,11.799999999999972,1.0076986644111277
15.700000000000001,11.799999999999972,1.0077536703992218
15.8,11.799999999999972,1.007809833989301
15.9,11.799999999999972,1.0078671090388993
16.0,11.799999999999972,1.0079254494055507
16.1,11.799999999999972,1.00798480894679
16.2,11.799999999999972,1.0080451415201515
16.3,11.799999999999972,1.0081064009831688
16.400000000000002,11.799999999999972,1.0081685411933767
16.5,11.799999999999972,1.0082315160083095
16.6,11.799999999999972,1.0082952792855011
16.7,11.799999999999972,1.008359784882486
16.8,11.799999999999972,1.0084249866567987
16.900000000000002,11.799999999999972,1.008490838465973
17.0,11.799999999999972,1.008557294167543
17.1,11.799999999999972,1.0086243076190435
17.2,11.799999999999972,1.0086918326780083
17.3,11.799999999999972,1.0087598232019728
17.400000000000002,11.799999999999972,1.00882823304847
17.5,11.799999999999972,1.0088970160750341
17.6,11.799999999999972,1.008966126139201
17.7,11.799999999999972,1.0090355170985028
17.8,11.799999999999972,1.009105142810475
17.900000000000002,11.799999999999972,1.0091749571326518
18.0,11.799999999999972,1.0092449139225674
18.1,11.799999999999972,1.009314967037756
18.2,11.799999999999972,1.0093850703357519
18.3,11.799999999999972,1.0094551776740888
18.400000000000002,11.799999999999972,1.0095252429103012
0.0,11.899999999999972,0.7779876640267317
0.1,11.899999999999972,0.781904148194185
0.2,11.899999999999972,0.7857808209556403
0.30000000000000004,11.899999999999972,0.7900701779145092
0.4,11.899999999999972,0.7945506482558076
0.5,11.899999999999972,0.7990467027249222
0.6000000000000001,11.899999999999972,0.8035460492537386
0.7000000000000001,11.899999999999972,0.8080706871445064
0.8,11.899999999999972,0.8126312912016211
0.9,11.899999999999972,0.8171215841861934
1.0,11.899999999999972,0.821563579748948
1.1,11.899999999999972,0.8261277712685878
1.2000000000000002,11.899999999999972,0.8302556705018688
1.3,11.899999999999972,0.834600688352307
1.4000000000000001,11.899999999999972,0.8389877053783524
1.5,11.899999999999972,0.8427841892850779
1.6,11.899999999999972,0.8463768296127319
1.7000000000000002,11.899999999999972,0.8499159133803567
1.8,11.899999999999972,0.8535297285816349
1.9000000000000001,11.899999999999972,0.8573663656953076
2.0,11.899999999999972,0.8614577335089006
2.1,11.899999999999972,0.8660376849480407
2.2,11.899999999999972,0.8713250862958912
2.3000000000000003,11.899999999999972,0.8775778761587089
2.4000000000000004,11.899999999999972,0.8845306367260537
2.5,11.899999999999972,0.8922642839845093
2.6,11.899999999999972,0.9008529423537308
2.7,11.899999999999972,0.9092741304786605
2.8000000000000003,11.899999999999972,0.9183162427566169
2.9000000000000004,11.899999999999972,0.9274541318655362
3.0,11.899999999999972,0.9361831040119092
3.1,11.899999999999972,0.9438253108532345
3.2,11.899999999999972,0.9502021738035891
3.3000000000000003,11.899999999999972,0.9555389168545293
3.4000000000000004,11.899999999999972,0.9600102209825406
3.5,11.899999999999972,0.9639142343052571
3.6,11.899999999999972,0.9673441960212563
3.7,11.899999999999972,0.9701771400294869
3.8000000000000003,11.899999999999972,0.9729998897540229
3.9000000000000004,11.899999999999972,0.9756308092566547
4.0,11.899999999999972,0.9780604556123702
4.1000000000000005,11.899999999999972,0.9803379986057683
4.2,11.899999999999972,0.9824880910991576
4.3,11.899999999999972,0.9845111191152112
4.4,11.899999999999972,0.9864088862178628
4.5,11.899999999999972,0.9881996953129905
4.6000000000000005,11.899999999999972,0.989901361870517
4.7,11.899999999999972,0.9915205622001492
4.800000000000001,11.899999999999972,0.9930516839203006
4.9,11.899999999999972,0.9944541214946309
5.0,11.899999999999972,0.9958613510545397
5.1000000000000005,11.899999999999972,0.9972074822529894
5.2,11.899999999999972,0.998465851446463
5.300000000000001,11.899999999999972,0.999666658424501
5.4,11.899999999999972,1.0007999955899396
5.5,11.899999999999972,1.0018514316069433
5.6000000000000005,11.899999999999972,1.002803832419472
5.7,11.899999999999972,1.0036826462265958
5.800000000000001,11.899999999999972,1.0044935080242874
5.9,11.899999999999972,1.0052387759538624
6.0,11.899999999999972,1.005920808156638
6.1000000000000005,11.899999999999972,1.0065419627739283
6.2,11.899999999999972,1.0071045979470508
6.300000000000001,11.899999999999972,1.0076110718173215
6.4,11.899999999999972,1.0080637425260557
6.5,11.899999999999972,1.0084649682145697
6.6000000000000005,11.899999999999972,1.0088168320567548
6.7,11.899999999999972,1.00912111324296
6.800000000000001,11.899999999999972,1.009380036419571
6.9,11.899999999999972,1.0095958370572742
7.0,11.899999999999972,1.0097707506267546
7.1000000000000005,11.899999999999972,1.0099070125986986
7.2,11.899999999999972,1.010006858443792
7.300000000000001,11.899999999999972,1.0100726948786176
7.4,11.899999999999972,1.0101110321686957
7.5,11.899999999999972,1.0101282275202381
7.6000000000000005,11.899999999999972,1.0101295484917614
7.7,11.899999999999972,1.0101202626417816
7.800000000000001,11.899999999999972,1.0101056375288144
7.9,11.899999999999972,1.0100909407113763
8.0,11.899999999999972,1.0100814397479831
8.1,11.899999999999972,1.010082402197151
8.200000000000001,11.899999999999972,1.0100990956173959
8.3,11.899999999999972,1.0101275716181997
8.4,11.899999999999972,1.0101120017339722
8.5,11.899999999999972,1.0100456150405956
8.6,11.899999999999972,1.0099326810941873
8.700000000000001,11.899999999999972,1.0097774694508668
8.8,11.899999999999972,1.0095917693020817
8.9,11.899999999999972,1.0094117039718282
9.0,11.899999999999972,1.0092434043882315
9.1,11.899999999999972,1.0090891479190758
9.200000000000001,11.899999999999972,1.0089512119321458
9.3,11.899999999999972,1.008828654679621
9.4,11.899999999999972,1.008713052609187
9.5,11.899999999999972,1.0086037314876948
9.600000000000001,11.899999999999972,1.0085006158308116
9.700000000000001,11.899999999999972,1.0084036301542045
9.8,11.899999999999972,1.0083126989735398
9.9,11.899999999999972,1.008227746804485
10.0,11.899999999999972,1.0081486981627068
10.100000000000001,11.899999999999972,1.008075477563872
10.200000000000001,11.899999999999972,1.008008009523648
10.3,11.899999999999972,1.007946218557701
10.4,11.899999999999972,1.0078900291816986
10.5,11.899999999999972,1.0078389019762017
10.600000000000001,11.899999999999972,1.0077894617204288
10.700000000000001,11.899999999999972,1.0077408963991206
10.8,11.899999999999972,1.007693020129403
10.9,11.899999999999972,1.007645647028403
11.0,11.899999999999972,1.0075985912132475
11.100000000000001,11.899999999999972,1.007551666801063
11.200000000000001,11.899999999999972,1.007504687908976
11.3,11.899999999999972,1.0074574686541133
11.4,11.899999999999972,1.0074098231536015
11.5,11.899999999999972,1.0073615655245671
11.600000000000001,11.899999999999972,1.0073125098841378
11.700000000000001,11.899999999999972,1.0072626193636498
11.8,11.899999999999972,1.0072155217173195
11.9,11.899999999999972,1.007172765512792
12.0,11.899999999999972,1.0071342522188127
12.100000000000001,11.899999999999972,1.0070998833041265
12.200000000000001,11.899999999999972,1.0070695602374786
12.3,11.899999999999972,1.0070431844876144
12.4,11.899999999999972,1.007020657523279
12.5,11.899999999999972,1.0070018808132175
12.600000000000001,11.899999999999972,1.006986755826175
12.700000000000001,11.899999999999972,1.0069751840308965
12.8,11.899999999999972,1.0069670668961277
12.9,11.899999999999972,1.0069623058906134
13.0,11.899999999999972,1.0069608024830987
13.100000000000001,11.899999999999972,1.006962458142329
13.200000000000001,11.899999999999972,1.0069671743370492
13.3,11.899999999999972,1.006974852536005
13.4,11.899999999999972,1.0069853942079408
13.5,11.899999999999972,1.006998700821602
13.600000000000001,11.899999999999972,1.0070146738457342
13.700000000000001,11.899999999999972,1.0070332147490821
13.8,11.899999999999972,1.007054225000391
13.9,11.899999999999972,1.0070776060684061
14.0,11.899999999999972,1.007103259421873
14.100000000000001,11.899999999999972,1.007131086529536
14.200000000000001,11.899999999999972,1.0071609284077185
14.3,11.899999999999972,1.0071925774420711
14.4,11.899999999999972,1.0072259854256846
14.5,11.899999999999972,1.007261110091757
14.600000000000001,11.899999999999972,1.0072979091734844
14.700000000000001,11.899999999999972,1.0073363404040645
14.8,11.899999999999972,1.0073763615166933
14.9,11.899999999999972,1.0074179302445678
15.0,11.899999999999972,1.007461004320886
15.100000000000001,11.899999999999972,1.007505541478845
15.200000000000001,11.899999999999972,1.0075514994516417
15.3,11.899999999999972,1.0075988359724732
15.4,11.899999999999972,1.0076475087745353
15.5,11.899999999999972,1.0076974755910268
15.600000000000001,11.899999999999972,1.0077486941551435
15.700000000000001,11.899999999999972,1.0078011222000833
15.8,11.899999999999972,1.0078547174590429
15.9,11.899999999999972,1.0079094376652198
16.0,11.899999999999972,1.0079652405518096
16.1,11.899999999999972,1.0080220938721591
16.2,11.899999999999972,1.0080799707966772
16.3,11.899999999999972,1.008138825529432
16.400000000000002,11.899999999999972,1.0081986119279571
16.5,11.899999999999972,1.0082592838497875
16.6,11.899999999999972,1.0083207951524569
16.7,11.899999999999972,1.0083830996935
16.8,11.899999999999972,1.0084461513304506
16.900000000000002,11.899999999999972,1.0085099039208432
17.0,11.899999999999972,1.0085743113222116
17.1,11.899999999999972,1.008639327392091
17.2,11.899999999999972,1.0087049059880149
17.3,11.899999999999972,1.0087710009675184
17.400000000000002,11.899999999999972,1.0088375661881348
17.5,11.899999999999972,1.0089045555073988
17.6,11.899999999999972,1.0089719227828449
17.7,11.899999999999972,1.0090396218720066
17.8,11.899999999999972,1.0091076066324192
17.900000000000002,11.899999999999972,1.009175830921616
18.0,11.899999999999972,1.009244248597132
18.1,11.899999999999972,1.009312813516501
18.2,11.899999999999972,1.009381479537258
18.3,11.899999999999972,1.0094502005169361
18.400000000000002,11.899999999999972,1.0095189303130703
0.0,11.999999999999972,0.7805046812937149
0.1,11.999999999999972,0.7845148238660317
0.2,11.999999999999972,0.7886337380088025
0.30000000000000004,11.999999999999972,0.7930724483127884
0.4,11.999999999999972,0.7975539494971811
0.5,11.999999999999972,0.8020460712647379
0.6000000000000001,11.999999999999972,0.8065501107563863
0.7000000000000001,11.999999999999972,0.8110936522147814
0.8,11.999999999999972,0.8156695853630961
0.9,11.999999999999972,0.8201654179331324
1.0,11.999999999999972,0.8245363691173935
1.1,11.999999999999972,0.8289134580487025
1.2000000000000002,11.999999999999972,0.8330634467818884
1.3,11.999999999999972,0.8373003315635992
1.4000000000000001,11.999999999999972,0.8413114575543653
1.5,11.999999999999972,0.844910512446847
1.6,11.999999999999972,0.8483638628962533
1.7000000000000002,11.999999999999972,0.8517697340983263
1.8,11.999999999999972,0.8552281328257038
1.9000000000000001,11.999999999999972,0.8588892788552717
2.0,11.999999999999972,0.862798417718873
2.1,11.999999999999972,0.8671878869453484
2.2,11.999999999999972,0.8722516809168169
2.3000000000000003,11.999999999999972,0.8781963332516226
2.4000000000000004,11.999999999999972,0.8850966305330302
2.5,11.999999999999972,0.8927307276776889
2.6,11.999999999999972,0.9009999461594682
2.7,11.999999999999972,0.9096195837016141
2.8000000000000003,11.999999999999972,0.9187353814262508
2.9000000000000004,11.999999999999972,0.9278532348185873
3.0,11.999999999999972,0.9365491429681618
3.1,11.999999999999972,0.9441752713481998
3.2,11.999999999999972,0.9505445864491568
3.3000000000000003,11.999999999999972,0.9558747642869831
3.4000000000000004,11.999999999999972,0.9603340395690848
3.5,11.999999999999972,0.9641235949055292
3.6,11.999999999999972,0.967556811917731
3.7,11.999999999999972,0.9704010957002405
3.8000000000000003,11.999999999999972,0.9731903641977535
3.9000000000000004,11.999999999999972,0.9757695989775523
4.0,11.999999999999972,0.9781711781570066
4.1000000000000005,11.999999999999972,0.9804319631437598
4.2,11.999999999999972,0.9825666696812922
4.3,11.999999999999972,0.9845774700993348
4.4,11.999999999999972,0.9864645706898671
4.5,11.999999999999972,0.9882477513539992
4.6000000000000005,11.999999999999972,0.989943192715439
4.7,11.999999999999972,0.991556820879707
4.800000000000001,11.999999999999972,0.9930925645989852
4.9,11.999999999999972,0.9945124785244859
5.0,11.999999999999972,0.9959188731935467
5.1000000000000005,11.999999999999972,0.9972478736184479
5.2,11.999999999999972,0.998512249621596
5.300000000000001,11.999999999999972,0.9997121147241176
5.4,11.999999999999972,1.0008442394850885
5.5,11.999999999999972,1.001900204851444
5.6000000000000005,11.999999999999972,1.0028611562045215
5.7,11.999999999999972,1.0037498029144984
5.800000000000001,11.999999999999972,1.004571517644959
5.9,11.999999999999972,1.0053286585372192
6.0,11.999999999999972,1.0060235837325957
6.1000000000000005,11.999999999999972,1.0066586513724038
6.2,11.999999999999972,1.0072362195979603
6.300000000000001,11.999999999999972,1.0077586066659807
6.4,11.999999999999972,1.008227124906191
6.5,11.999999999999972,1.0086435787247496
6.6000000000000005,11.999999999999972,1.0090102035923427
6.7,11.999999999999972,1.0093292349796559
6.800000000000001,11.999999999999972,1.0096029083573752
6.9,11.999999999999972,1.009833459196186
7.0,11.999999999999972,1.0100231229667747
7.1000000000000005,11.999999999999972,1.0101741351398266
7.2,11.999999999999972,1.010288731186028
7.300000000000001,11.999999999999972,1.0103691465760647
7.4,11.999999999999972,1.010417616780622
7.5,11.999999999999972,1.0104363772703866
7.6000000000000005,11.999999999999972,1.0104276635160436
7.7,11.999999999999972,1.0103937109882792
7.800000000000001,11.999999999999972,1.010337790475863
7.9,11.999999999999972,1.0102704929060091
8.0,11.999999999999972,1.010198348499172
8.1,11.999999999999972,1.0101266248138665
8.200000000000001,11.999999999999972,1.0100605894086099
8.3,11.999999999999972,1.0100055098419172
8.4,11.999999999999972,1.009966653672305
8.5,11.999999999999972,1.0099490469474892
8.6,11.999999999999972,1.0099111527337379
8.700000000000001,11.999999999999972,1.0098226047600578
8.8,11.999999999999972,1.0096876725825672
8.9,11.999999999999972,1.0095144216099066
9.0,11.999999999999972,1.009344291532088
9.1,11.999999999999972,1.0091894028390491
9.200000000000001,11.999999999999972,1.009052032898574
9.3,11.999999999999972,1.0089309750269821
9.4,11.999999999999972,1.0088170174060045
9.5,11.999999999999972,1.0087094334694822
9.600000000000001,11.999999999999972,1.008608147733083
9.700000000000001,11.999999999999972,1.0085130847124735
9.8,11.999999999999972,1.0084241689233204
9.9,11.999999999999972,1.0083413248812911
10.0,11.999999999999972,1.0082644771020521
10.100000000000001,11.999999999999972,1.0081935501012707
10.200000000000001,11.999999999999972,1.0081279296756132
10.3,11.999999999999972,1.0080637150397065
10.4,11.999999999999972,1.0079999923891012
10.5,11.999999999999972,1.0079365758409236
10.600000000000001,11.999999999999972,1.0078732795123007
10.700000000000001,11.999999999999972,1.0078099175203588
10.8,11.999999999999972,1.0077463039822248
10.9,11.999999999999972,1.0076822530150258
11.0,11.999999999999972,1.0076175787358879
11.100000000000001,11.999999999999972,1.0075522429288006
11.200000000000001,11.999999999999972,1.0074898390654583
11.3,11.999999999999972,1.0074319007429726
11.4,11.999999999999972,1.0073783294300889
11.5,11.999999999999972,1.0073290265955521
11.600000000000001,11.999999999999972,1.007283893708108
11.700000000000001,11.999999999999972,1.0072428322365006
11.8,11.999999999999972,1.0072057436494761
11.9,11.999999999999972,1.0071725294157796
12.0,11.999999999999972,1.0071430910041557
12.100000000000001,11.999999999999972,1.0071173298833498
12.200000000000001,11.999999999999972,1.0070951475221073
12.3,11.999999999999972,1.0070764453891732
12.4,11.999999999999972,1.0070611249532924
12.5,11.999999999999972,1.0070490876832106
12.600000000000001,11.999999999999972,1.0070402350476724
12.700000000000001,11.999999999999972,1.0070344685154233
12.8,11.999999999999972,1.0070316895552087
12.9,11.999999999999972,1.0070317996357732
13.0,11.999999999999972,1.0070345782098458
13.100000000000001,11.999999999999972,1.007039676682448
13.200000000000001,11.999999999999972,1.0070470413059467
13.3,11.999999999999972,1.0070566298135386
13.4,11.999999999999972,1.0070683999384213
13.5,11.999999999999972,1.0070823094137915
13.600000000000001,11.999999999999972,1.0070983159728462
13.700000000000001,11.999999999999972,1.0071163773487828
13.8,11.999999999999972,1.0071364512747978
13.9,11.999999999999972,1.0071584954840886
14.0,11.999999999999972,1.0071824677098524
14.100000000000001,11.999999999999972,1.0072083256852862
14.200000000000001,11.999999999999972,1.007236027143587
14.3,11.999999999999972,1.0072655298179516
14.4,11.999999999999972,1.0072967914415774
14.5,11.999999999999972,1.0073297697476613
14.600000000000001,11.999999999999972,1.0073644224694003
14.700000000000001,11.999999999999972,1.0074007073399915
14.8,11.999999999999972,1.007438582092632
14.9,11.999999999999972,1.007478004460519
15.0,11.999999999999972,1.0075189321768492
15.100000000000001,11.999999999999972,1.00756132297482
15.200000000000001,11.999999999999972,1.007605134587628
15.3,11.999999999999972,1.007650324748471
15.4,11.999999999999972,1.0076968511905453
15.5,11.999999999999972,1.007744671647048
15.600000000000001,11.999999999999972,1.007793743851177
15.700000000000001,11.999999999999972,1.0078440255361285
15.8,11.999999999999972,1.0078954744350996
15.9,11.999999999999972,1.007948048281288
16.0,11.999999999999972,1.00800170480789
16.1,11.999999999999972,1.008056401748103
16.2,11.999999999999972,1.0081120968351238
16.3,11.999999999999972,1.0081687478021504
16.400000000000002,11.999999999999972,1.0082263123823787
16.5,11.999999999999972,1.0082847483090058
16.6,11.999999999999972,1.00834401331523
16.7,11.999999999999972,1.0084040850579956
16.8,11.999999999999972,1.0084649541413244
16.900000000000002,11.999999999999972,1.0085265750966752
17.0,11.999999999999972,1.0085889017815823
17.1,11.999999999999972,1.0086518880535802
17.2,11.999999999999972,1.0087154877702031
17.3,11.999999999999972,1.0087796547889856
17.400000000000002,11.999999999999972,1.0088443429674614
17.5,11.999999999999972,1.0089095061631648
17.6,11.999999999999972,1.0089750982336303
17.7,11.999999999999972,1.0090410730363921
17.8,11.999999999999972,1.0091073844289842
