sepDist,time,drone1_x,drone1_y,drone1_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_thrust,drone2_x,drone2_y,drone2_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_thrust,downwash_force_at_pos_drone1
0.57,12.553333333333335,2.016436815261841,-0.010720944032073021,1.005622386932373,-0.014929073862731457,-0.03452510014176369,0.022716613486409187,0.053925333363229036,1.9979462623596191,0.006983069237321615,1.5672028064727783,0.004952154587954283,-0.002945451531559229,0.009960377588868141,0.024939066507376446,0.6424393073530373
0.57,12.56,2.016170024871826,-0.01049869041889906,1.0055292844772339,-0.01084083504974842,-0.03728262707591057,0.023562369868159294,0.061103805298578014,1.997835636138916,0.006991035304963589,1.5673266649246216,0.005092768929898739,-0.0024911733344197273,0.009781387634575367,0.01720619781272204,0.6424393073530373
0.57,12.566666666666668,2.015831708908081,-0.010287976823747158,1.005445122718811,-0.008641424588859081,-0.0366719588637352,0.023072518408298492,0.0919449462805884,1.9977535009384155,0.0069826385006308556,1.5674062967300415,0.004538942128419876,-0.002344289794564247,0.009719645604491234,0.014728669016946885,0.6424393073530373
0.57,12.573333333333334,2.0153443813323975,-0.01000509224832058,1.0052038431167603,-0.010035288520157337,-0.038061872124671936,0.023186232894659042,0.09461950327094525,1.997668981552124,0.0070196231827139854,1.5674399137496948,0.004585958085954189,-0.002848238917067647,0.00985096674412489,0.01975184500139402,0.6424393073530373
0.57,12.58,2.0147924423217773,-0.009810864925384521,1.0049681663513184,-0.01582161709666252,-0.03694917634129524,0.023832645267248154,0.10983629777177945,1.9975539445877075,0.0070244320668280125,1.567503809928894,0.004589243326336145,-0.002050345530733466,0.009449741803109646,0.023092409841502206,0.6424393073530373
0.57,12.586666666666668,2.0142061710357666,-0.009584418497979641,1.0045924186706543,-0.019607018679380417,-0.035059720277786255,0.023177508264780045,0.10046867588317848,1.9974414110183716,0.007040421944111586,1.5676076412200928,0.004208636935800314,-0.0026206516195088625,0.010043256916105747,0.021106324778238737,0.6424393073530373
0.57,12.593333333333334,2.013596773147583,-0.009493734687566757,1.0043296813964844,-0.023589391261339188,-0.030793948099017143,0.023884808644652367,0.11769259939546246,1.9973145723342896,0.007040008436888456,1.5676685571670532,0.004628980997949839,-0.0019055712036788464,0.009469308890402317,0.027226340560169763,0.6424393073530373
0.57,12.600000000000001,2.0129010677337646,-0.009297741577029228,1.0040243864059448,-0.020919913426041603,-0.021590374410152435,0.023532982915639877,0.0928266698036075,1.9972203969955444,0.007049861829727888,1.5678234100341797,0.004397657234221697,-0.0023573758080601692,0.010037773288786411,0.023852595064888536,0.6424393073530373
0.57,12.606666666666667,2.012359380722046,-0.00931698177009821,1.0037257671356201,-0.019240597262978554,-0.018609944730997086,0.02262360043823719,0.1165083442016939,1.9971001148223877,0.007013033609837294,1.5679206848144531,0.004900043830275536,-0.001547669991850853,0.009304746985435486,0.027391587629983522,0.6424393073530373
0.57,12.613333333333333,2.0116922855377197,-0.009290547110140324,1.003328800201416,-0.010844931937754154,-0.014191591180860996,0.020973585546016693,0.10134455512836318,1.9970167875289917,0.007019469980150461,1.5680830478668213,0.0049149165861308575,-0.001699400250799954,0.009347152896225452,0.025508105885867143,0.6424393073530373
0.57,12.620000000000001,2.011136531829834,-0.009424090385437012,1.0029685497283936,-0.009966002777218819,-0.019633742049336433,0.01906762458384037,0.10907631133677823,1.9969083070755005,0.007002224214375019,1.568212866783142,0.004661822225898504,-0.0007996988715603948,0.00920512992888689,0.05011755539814654,0.6424393073530373
0.57,12.626666666666667,2.0105504989624023,-0.009497220627963543,1.0025442838668823,-0.005699174012988806,-0.020066719502210617,0.01856936328113079,0.11320358252183498,1.996752381324768,0.006964903324842453,1.5685060024261475,0.0055122352205216885,-0.0009378936374559999,0.009292153641581535,0.029950723218324992,0.6424393073530373
0.57,12.633333333333335,2.0098986625671387,-0.00971238873898983,1.0022306442260742,-0.004202062264084816,-0.018768735229969025,0.017262667417526245,0.11087966579709142,1.9966392517089844,0.007001816760748625,1.5686663389205933,0.0056200698018074036,-0.001171155832707882,0.009147025644779205,0.02571529367919907,0.6424393073530373
0.57,12.64,2.0093343257904053,-0.009959649294614792,1.0018222332000732,-0.005517350509762764,-0.019134273752570152,0.014838485047221184,0.11848021848671476,1.996539831161499,0.006960834842175245,1.5687998533248901,0.0057663694024086,-0.0015057678101584315,0.008668591268360615,0.023258456496781096,0.6424393073530373
0.57,12.646666666666668,2.008758783340454,-0.010359447449445724,1.0014578104019165,-0.008019526489078999,-0.01869233138859272,0.014306876808404922,0.11568851034542578,1.9964483976364136,0.006986041087657213,1.568922519683838,0.005592856556177139,-0.0026053173933178186,0.00865632388740778,0.028577572761653708,0.6424393073530373
0.57,12.653333333333334,2.0082216262817383,-0.010797075927257538,1.0011190176010132,-0.010944347828626633,-0.017680851742625237,0.013401943258941174,0.12578223383649667,1.996335744857788,0.00695371488109231,1.5690727233886719,0.00547820795327425,-0.0020774593576788902,0.008163620717823505,0.032819465695420956,0.6424393073530373
0.57,12.66,2.0076162815093994,-0.011220211163163185,1.0007219314575195,-0.014448173344135284,-0.0187903493642807,0.012288498692214489,0.1226591507683144,1.9962636232376099,0.006985638756304979,1.5692768096923828,0.005166581366211176,-0.0028026150539517403,0.008485899306833744,0.03165489031338276,0.6424393073530373
0.57,12.666666666666668,2.007012128829956,-0.0117300720885396,1.0005128383636475,-0.019689977169036865,-0.017424751073122025,0.010738910175859928,0.12405147605158061,1.9961373805999756,0.0069904811680316925,1.5694458484649658,0.005023877136409283,-0.0015810211189091206,0.008172635920345783,0.026293591336408365,0.6424393073530373
0.57,12.673333333333334,2.0065343379974365,-0.012321730144321918,1.000187873840332,-0.021545162424445152,-0.018960170447826385,0.009140072390437126,0.1333079750869272,1.996084213256836,0.0070048230700194836,1.5696122646331787,0.004705800674855709,-0.0019766404293477535,0.008752832189202309,0.026882962205991238,0.6424393073530373
0.57,12.680000000000001,2.005962371826172,-0.01296269427984953,0.99996018409729,-0.021388934925198555,-0.01762373372912407,0.008347779512405396,0.1308979791455604,1.995981216430664,0.006985851097851992,1.5697576999664307,0.004854931961745024,-0.0010277786059305072,0.008504788391292095,0.03619452484362367,0.6424393073530373
0.57,12.686666666666667,2.0053865909576416,-0.01354056503623724,0.999650239944458,-0.019899191334843636,-0.015981806442141533,0.007315336260944605,0.1415869390396417,1.9958860874176025,0.006982570979744196,1.5699794292449951,0.004575374536216259,-0.0010404731146991253,0.008601510897278786,0.02990649226870759,0.6424393073530373
0.57,12.693333333333333,2.0047881603240967,-0.01424221508204937,0.9994488954544067,-0.023408878594636917,-0.012569689191877842,0.006978822406381369,0.12260243172806431,1.9957711696624756,0.006972289644181728,1.5701420307159424,0.004575734958052635,-0.0004219347902107984,0.008316248655319214,0.027515567379897434,0.6424393073530373
0.57,12.700000000000001,2.0042946338653564,-0.01486364658921957,0.9992531538009644,-0.02325923927128315,-0.008782682940363884,0.00517239049077034,0.11888453901873233,1.9957011938095093,0.006962400861084461,1.5703113079071045,0.004585094749927521,-0.0007835294818505645,0.008028633892536163,0.02399361002602623,0.6424393073530373
0.57,12.706666666666667,2.003880739212036,-0.015527905896306038,0.9991282224655151,-0.024443507194519043,-0.007076873444020748,0.004987404681742191,0.121854652766157,1.9956713914871216,0.006976511795073748,1.5704678297042847,0.004804530646651983,-0.0007621374679729342,0.007755229249596596,0.02622633688301121,0.6424393073530373
0.57,12.713333333333335,2.0035014152526855,-0.0162404365837574,0.9990368485450745,-0.02342456765472889,-0.006926128640770912,0.0034896857105195522,0.12623018697053437,1.995600938796997,0.0069907717406749725,1.570627212524414,0.004640540108084679,-0.0008732136921025813,0.0073980912566185,0.01998855123839253,0.6424393073530373
0.57,12.72,2.0031485557556152,-0.01700412854552269,0.999015748500824,-0.023360969498753548,-0.007376838941127062,0.003215361852198839,0.11455736372058598,1.9955520629882812,0.00702125858515501,1.5707473754882812,0.004472437780350447,-0.0011048073647543788,0.007262819446623325,0.021711586848032115,0.6424393073530373
0.57,12.726666666666668,2.002777338027954,-0.017671553418040276,0.9990175366401672,-0.021065879613161087,-0.0075700609013438225,0.0030528579372912645,0.12369868546313086,1.9954922199249268,0.007017039693892002,1.5708791017532349,0.00407744012773037,-0.0008810002473182976,0.00669955275952816,0.019636851785268795,0.6424393073530373
0.57,12.733333333333334,2.0024540424346924,-0.01842912659049034,0.9990578293800354,-0.022298458963632584,-0.010747101157903671,0.002653110073879361,0.12899506658424129,1.9954333305358887,0.0070335171185433865,1.5709948539733887,0.004129813052713871,-0.0012007707264274359,0.006752684246748686,0.02402259376145148,0.6424393073530373
0.57,12.74,2.0022146701812744,-0.01924850232899189,0.9991620779037476,-0.029861152172088623,-0.014328951947391033,0.0034895362332463264,0.11812642775358194,1.9953340291976929,0.007034150417894125,1.5711205005645752,0.004182126838713884,-0.0008083230932243168,0.006317703984677792,0.02250814468175019,0.6424393073530373
0.57,12.746666666666668,2.001985788345337,-0.019977819174528122,0.9993515014648438,-0.03717290610074997,-0.01326486375182867,0.0037582609802484512,0.11066075734103478,1.9953012466430664,0.0070731379091739655,1.5712616443634033,0.004423067905008793,-0.0009751681936904788,0.006537126377224922,0.013131275053153382,0.6424393073530373
0.57,12.753333333333334,2.001760959625244,-0.020659232512116432,0.9995229244232178,-0.04134325683116913,-0.008650461211800575,0.0045439712703228,0.09859010210649342,1.9952603578567505,0.007059386931359768,1.5713378190994263,0.004736920818686485,-0.0005827605491504073,0.0062617105431854725,0.01853274564451941,0.6424393073530373
0.57,12.760000000000002,2.0015289783477783,-0.02123519405722618,0.9997384548187256,-0.04319038614630699,-0.004308365285396576,0.00524129718542099,0.10908060527810232,1.99520742893219,0.0071106357499957085,1.5714370012283325,0.004762942437082529,-0.000968813372310251,0.00675485422834754,0.02082232912278156,0.6424393073530373
0.57,12.766666666666667,2.001298189163208,-0.021861672401428223,1.0000267028808594,-0.040755998343229294,-0.0006737392395734787,0.004890368320047855,0.10517257731673758,1.9951359033584595,0.00709875114262104,1.5715553760528564,0.005014905706048012,-0.0005461437976919115,0.00639774464070797,0.017649690639670156,0.6424393073530373
0.57,12.773333333333333,2.001147985458374,-0.022460099309682846,1.0003597736358643,-0.038723111152648926,-0.002115258015692234,0.004706906154751778,0.09549832300037284,1.9950976371765137,0.007123502902686596,1.5716638565063477,0.004871428944170475,-0.0010412742849439383,0.006624870002269745,0.020710238469880134,0.6424393073530373
0.57,12.780000000000001,2.0010974407196045,-0.023028330877423286,1.0006424188613892,-0.03618262708187103,-0.006454790011048317,0.004218388814479113,0.09751627050925114,1.9950809478759766,0.007075536996126175,1.5717922449111938,0.004917511250823736,-0.0008994106901809573,0.00618758425116539,0.02159896612364914,0.6424393073530373
